Geneid	HSA1	HSA1_c	HSA2	HSA2_c	HSA3	HSA3_c	HSB1	HSB1_c	HSB2	HSB2_c	HSB3	HSB3_c	HSD1	HSD1_c	HSD2	HSD2_c	HSD3	HSD3_c
ALDH3B2	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	4	0	0
RPL37P2	117	3	130	5	95	4	109	12	88	7	146	12	83	6	74	6	97	6
UNC93B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E145P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E11P	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000285537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254883	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG1L8P	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	3	0	4
FAM86C2P	34	31	29	38	17	36	19	1	19	13	25	5	25	47	24	34	54	74
ENPP7P7	2	1	5	8	1	3	6	3	0	1	0	3	2	7	4	4	5	4
ENSG00000254792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02754	5	14	0	13	6	9	9	5	2	5	3	5	2	8	2	2	8	12
RNU6-46P	3	0	1	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0
RPS3AP40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000254610	15	7	28	4	5	5	21	7	14	4	21	3	27	9	12	16	52	10
ENSG00000254850	0	0	0	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0
ENSG00000255230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC93B1	0	19	1	20	1	30	1	12	0	22	1	23	0	58	1	24	5	35
ALDH3B1	5	28	0	23	1	19	2	16	3	10	1	21	1	14	3	29	3	34
ENSG00000255306	1	12	0	18	0	20	2	8	0	11	5	11	0	27	2	20	2	16
NDUFS8	3738	2225	3580	2029	3235	2277	3737	2254	2194	1806	2846	2160	3084	2177	2427	2212	3923	3177
MIR7113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCIRG1	8	32	0	42	8	60	7	31	6	40	1	35	0	65	2	23	3	46
MIR6753	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000255031	1	4	0	1	0	2	1	1	0	0	0	3	1	1	0	1	0	0
CHKA	47	171	36	200	36	213	43	169	43	169	44	265	52	232	37	97	53	113
CHKA-DT	10	16	10	10	17	15	4	3	3	5	6	4	3	3	2	1	2	1
KMT5B	40	417	78	435	43	472	59	329	40	487	48	568	109	343	71	224	119	307
C11orf24	326	591	385	623	302	605	375	289	223	299	280	361	330	522	365	515	491	769
ENSG00000286369	0	8	17	9	14	4	5	1	1	2	7	5	8	1	2	1	0	5
LRP5	1	245	2	252	1	281	6	170	3	169	2	196	5	362	5	412	4	586
PPP6R3	54	1963	74	1896	50	2109	117	543	95	1046	88	1014	197	1857	149	1679	255	2324
NDUFA3P2	0	0	0	1	0	0	0	1	1	1	0	2	0	2	0	1	0	1
ENSG00000260808	0	2	0	4	0	0	0	2	0	1	0	1	0	3	0	1	0	0
GAL	452	164	575	171	585	242	571	345	324	393	334	502	258	399	166	141	624	206
TESMIN	15	27	25	24	7	49	13	27	15	26	18	40	11	90	15	29	26	47
CPT1A	16	255	11	237	22	259	14	114	20	181	14	180	27	244	36	232	40	310
LINC02701	0	2	0	4	0	3	0	2	0	0	0	1	0	0	0	1	0	0
MRPL21	8353	1572	8689	1556	8064	1798	9011	1083	5715	914	7755	1066	8126	1267	7467	1285	10279	1821
IGHMBP2	24	473	35	472	43	558	25	349	24	438	31	406	31	459	37	463	65	613
ENSG00000255741	0	3	0	1	0	1	0	5	0	3	0	1	0	1	0	1	0	0
MRGPRD	0	2	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	1
ENSG00000261625	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRF	0	1	0	1	0	0	0	2	0	0	0	2	0	0	1	0	0	1
MRGPRF-AS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPCN2	2	76	8	83	6	141	3	41	1	54	1	56	4	161	3	83	12	121
ENSG00000287725	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
MIR3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261070	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
SMIM38	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
MYEOV	3	4	2	5	0	11	5	2	1	6	2	4	1	9	0	5	0	8
ENSG00000260877	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
IFITM9P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000259854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255980	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000255606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01488	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCND1	25	587	38	643	48	787	33	317	10	361	14	428	34	547	25	362	48	691
LTO1	95	308	94	275	104	315	59	127	38	158	49	201	46	228	41	224	52	321
FGF19	0	3	0	2	0	2	2	1	0	2	0	6	0	2	0	5	1	4
DNAJB6P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF3	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000260348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO1	0	15	0	4	0	8	4	3	1	9	0	2	0	4	2	12	3	21
ENSG00000254605	1	0	1	0	1	0	1	0	1	0	0	0	2	0	3	0	0	0
LINC02753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02584	1	0	0	0	1	0	2	2	0	0	0	0	0	1	0	0	2	0
RNU6-1175P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255143	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADD	4	105	13	205	11	212	10	94	10	147	2	174	7	224	2	79	7	144
ENSG00000254721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289074	2	17	5	27	2	27	2	11	2	4	2	5	0	34	8	26	8	38
PPFIA1	27	562	41	617	42	672	60	350	26	315	54	418	128	565	87	462	98	623
H2AZP4	0	3	0	2	0	1	2	0	0	1	0	1	0	1	0	3	0	2
ENSG00000254604	0	5	0	4	0	10	1	2	0	0	0	8	1	4	5	2	2	4
MIR548K	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000254484	0	1	0	0	0	3	0	1	0	2	0	0	0	1	0	2	0	0
ENSG00000255539	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000254495	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1
CTTN-DT	18	22	33	29	21	31	24	13	7	16	16	22	18	12	11	13	28	24
CTTN	51	3340	61	3126	56	3508	36	1328	32	2210	32	2290	35	2877	61	2322	66	3474
SHANK2	1	32	0	33	4	24	0	11	1	13	0	8	0	35	2	25	0	48
ENSG00000227726	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279459	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2
SHANK2-AS1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1
SHANK2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000280089	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANK2-AS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
MIR3664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286708	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ACTE1P	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
DHCR7	9	1305	13	1087	2	1241	14	294	4	745	11	785	26	1357	11	1290	23	1860
ENSG00000254682	94	104	126	96	96	99	94	59	68	73	63	96	74	135	101	129	131	171
NADSYN1	43	369	40	404	21	390	43	184	26	255	52	232	40	316	48	331	59	420
MIR6754	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000286948	2	2	0	4	0	3	0	3	0	0	0	2	0	0	0	1	0	0
KRTAP5-10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000248903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP5-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E87P	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC93B6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR7E4P	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284625	0	0	0	2	0	0	3	0	0	0	0	2	0	0	0	1	2	1
RPS3AP41	5	0	1	0	0	1	1	0	0	0	2	0	1	0	3	0	0	0
ALG1L9P	0	9	0	24	0	20	2	6	0	10	0	8	0	20	0	4	0	16
SNRPCP14	5	0	4	0	1	2	1	1	0	0	0	0	2	0	2	0	1	3
ENSG00000254972	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENPP7P8	0	1	0	5	0	2	0	0	0	0	0	0	0	2	0	1	0	3
ENSG00000285933	0	1	0	0	0	2	3	0	0	1	0	1	0	0	3	0	1	5
FAM86C1P	56	70	40	76	37	96	40	9	29	37	22	18	34	75	26	93	45	121
ZNF705E	0	9	0	5	1	15	0	0	2	4	0	0	0	3	0	2	0	4
DEFB108B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
RNA5SP342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB130C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254469	2	83	4	77	4	96	10	31	0	57	3	59	9	55	4	56	13	57
DEFB131B	0	1	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0
OR7E128P	0	3	0	13	0	6	0	3	0	5	0	4	0	2	0	1	0	1
OR7E126P	0	10	0	1	0	2	0	0	0	2	0	4	1	0	0	0	0	2
RNF121	40	362	32	350	30	430	69	159	33	273	34	313	63	316	88	307	125	455
ENSG00000255296	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
IL18BP	0	70	0	72	0	85	0	55	2	79	0	72	0	45	0	47	0	73
NUMA1	2	866	5	885	2	894	7	610	1	828	0	839	2	967	2	916	1	1478
ENSG00000251143	3	13	9	16	7	14	1	7	0	7	0	5	2	6	0	3	1	5
RNU6-72P	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MIR3165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRTOMT	3	8	7	10	5	10	2	15	4	15	2	27	1	10	1	9	1	8
LRRC51	6	73	16	68	8	77	21	38	6	41	7	41	18	65	7	53	12	74
LAMTOR1	335	636	370	562	329	674	495	459	324	407	340	486	592	700	555	593	960	1009
TOMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAPC15	192	152	140	141	114	166	143	222	80	212	84	220	129	221	91	209	157	277
FOLR3	1	4	0	6	0	4	0	0	0	1	0	0	0	0	0	2	0	0
RPEP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR1P1	3	3	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000204971	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000255860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLR1	15	54	16	38	6	43	43	32	17	37	30	64	29	56	31	55	65	57
FOLR2	0	2	0	0	0	4	0	2	0	1	1	4	0	1	0	0	0	2
INPPL1	3	494	20	429	1	538	17	376	6	346	7	385	10	451	5	462	11	571
PHOX2A	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000228286	0	2	0	3	0	4	0	2	0	0	0	2	0	0	0	0	0	1
ENSG00000285864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213365	0	1	0	0	2	0	1	1	0	1	1	1	1	2	0	0	1	0
CLPB	96	1395	111	1365	53	1487	69	688	43	966	54	1054	115	1376	64	1289	101	1970
ENSG00000255843	0	1	0	1	1	2	0	3	0	0	0	0	0	0	0	4	0	2
ENSG00000256739	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000255672	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000256403	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ART2BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ART2P	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000276109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01537	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PDE2A	0	22	0	21	0	24	3	10	0	15	2	10	1	36	1	19	2	27
PDE2A-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-105P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE2A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARAP1	2	462	6	448	1	463	7	214	3	272	7	280	1	590	3	470	3	771
ARAP1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000286555	0	4	0	0	0	3	0	3	0	1	0	3	0	3	0	0	0	0
ARAP1-AS2	0	4	0	3	0	2	0	3	0	4	0	6	0	0	0	3	0	4
RPS12P20	0	1	0	2	0	5	0	2	0	4	0	3	0	1	0	4	0	4
STARD10	24	44	23	93	37	94	49	130	40	112	52	89	28	145	14	52	80	104
MIR4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285693	80	23	143	32	45	37	55	11	25	20	50	18	68	19	30	15	65	14
ATG16L2	11	115	4	116	24	107	12	51	9	52	9	83	21	156	11	154	28	180
FCHSD2	15	138	17	134	20	173	17	108	12	236	14	209	20	149	13	127	32	193
RNU6-672P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234751	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000289625	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000256568	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215841	1	0	0	0	0	0	1	1	1	0	4	0	0	0	1	1	5	1
P2RY2	0	25	3	54	0	33	4	47	2	52	3	59	9	96	6	48	1	77
ENSG00000260401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8R1P	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
P2RY6	1	5	0	4	0	5	0	1	1	10	1	8	3	4	0	5	0	5
ARHGEF17-AS1	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0
ARHGEF17	0	158	3	135	4	158	2	61	2	67	5	58	2	165	5	157	1	223
RELT	5	89	14	106	12	151	16	78	13	112	6	134	15	149	17	57	28	85
ENSG00000256928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM168A	23	545	18	509	7	540	27	511	16	522	32	702	36	569	31	530	54	708
ENSG00000256448	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000255786	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000256148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HMGN2P38	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
ENSG00000270323	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PLEKHB1	6	242	9	249	10	239	6	164	12	206	9	228	13	216	6	223	25	330
RAB6A	90	998	107	1046	93	1227	169	566	81	1005	135	1164	196	1110	177	1169	241	1621
ENSG00000255928	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000256034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MRPL48	314	719	347	674	291	835	232	570	216	700	243	801	298	790	354	623	423	875
RN7SKP243	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0
MIX23P5	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
COA4	440	859	545	905	360	1022	425	563	307	690	441	782	431	876	386	789	539	1111
PAAF1	24	608	21	645	17	697	16	159	23	228	18	226	57	449	23	371	38	566
ARPC3P4	0	1	0	3	0	1	0	0	0	0	1	0	0	1	1	0	0	1
DNAJB13	0	16	0	13	2	15	0	6	0	4	0	6	0	5	0	3	1	11
ENSG00000255847	0	0	0	3	1	2	0	0	0	0	0	0	1	0	0	1	0	1
UCP2	35	2097	31	1987	26	2169	50	963	21	1338	27	1396	65	1997	42	1957	75	2947
ENSG00000287425	0	3	3	4	2	2	0	5	1	1	0	5	0	2	0	2	0	3
ENSG00000256189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256723	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
UCP3	2	14	0	12	1	15	0	14	0	16	2	30	0	6	0	11	0	4
C2CD3	41	889	35	939	21	881	38	444	19	627	9	659	48	687	29	752	39	970
ENSG00000256098	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPME1	39	1399	44	1501	53	1513	27	718	20	1107	33	1295	50	1182	59	1096	47	1555
RNA5SP343	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000280269	0	8	0	7	0	6	0	0	1	4	0	6	2	3	0	6	0	10
P4HA3	0	8	3	11	1	14	1	3	0	16	2	26	0	18	2	10	3	10
ENSG00000206913	0	6	0	4	0	6	0	2	0	2	0	4	0	2	0	1	0	3
P4HA3-AS1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
PGM2L1	51	318	30	430	24	453	81	158	53	305	61	357	119	355	107	249	161	326
HNRNPA1P40	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000254631	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000255440	0	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0	1	0
MIR548AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KCNE3	0	2	0	3	0	1	0	2	2	1	1	4	0	3	6	3	6	9
ENSG00000254928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254974	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LIPT2	19	48	25	101	59	146	99	27	74	59	56	67	41	215	28	37	128	103
ENSG00000254837	3	22	14	36	9	32	17	8	11	28	10	16	15	48	7	20	24	25
POLD3	96	788	93	770	86	881	212	235	166	425	158	473	377	753	431	688	750	990
RANP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RN7SKP297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRDL2	1	7	0	4	0	7	6	1	1	3	0	1	0	2	1	6	2	1
ENSG00000279353	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MIR4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241097	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227615	891	58	944	55	758	58	874	81	854	69	1146	59	786	64	620	51	820	77
RNF169	6	196	13	212	21	255	11	148	7	165	7	175	8	184	7	176	15	206
XRRA1	1	212	13	206	2	220	19	102	2	106	16	123	17	144	25	167	13	242
ENSG00000278879	0	11	0	5	0	7	0	2	0	3	0	1	0	6	0	5	0	5
RN7SL239P	0	3	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	2
ENSG00000241170	10	9	1	4	6	8	4	4	1	1	6	1	0	3	2	5	0	7
ENSG00000286943	0	0	0	2	0	4	0	2	0	1	0	1	0	2	0	1	0	3
SPCS2	228	544	266	563	194	619	252	246	165	524	196	617	231	541	234	500	353	733
RNU6-216P	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
NEU3	28	406	16	391	8	381	10	169	13	187	8	232	17	334	16	283	34	390
ENSG00000284722	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
OR2AT2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPM1P50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AT4	0	3	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	2
ENSG00000255395	7	2	0	1	0	0	0	3	0	3	0	1	0	0	0	0	0	0
SLCO2B1	0	0	1	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0
OR2AT1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPBGL-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC20P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPBGL	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0
ARRB1	2	166	8	150	0	211	8	82	4	84	7	101	10	192	5	179	8	277
ENSG00000254429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR326	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RPS3	9113	15486	9621	14999	8399	17107	13761	25761	10296	25253	12771	28989	12588	21197	11523	19186	16291	27226
SNORD15A	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
SNORD15B	4	8	0	3	3	6	0	1	1	1	0	5	0	3	0	6	0	3
KLHL35	0	13	0	5	0	10	3	8	0	5	0	5	0	4	0	3	0	2
GDPD5	2	54	1	46	0	57	2	61	1	54	3	48	6	65	1	57	9	89
ENSG00000254460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINH1	1051	3167	986	3171	871	3415	81	18951	60	18620	71	21338	61	1649	63	1767	97	2547
ENSG00000255326	0	5	10	8	3	8	11	3	5	2	4	4	14	4	11	2	18	14
MAP6	0	6	0	3	1	7	1	4	5	2	1	5	0	10	1	7	2	17
ENSG00000255434	0	2	0	1	0	2	1	0	0	0	0	1	0	2	0	2	0	0
ENSG00000254630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOGAT2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
RN7SL786P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGAT2-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DGAT2	0	22	0	19	3	27	3	10	3	13	1	32	12	40	12	19	6	23
ENSG00000254826	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000254814	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
UVRAG-DT	5	2	2	3	1	4	4	1	5	1	2	1	1	2	1	1	4	2
UVRAG	22	299	11	363	20	422	35	122	23	199	36	258	50	400	37	212	86	327
PPP1R1AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000255081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNA5SP344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254915	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT11	4	61	3	50	1	62	19	51	5	47	17	55	18	73	12	56	19	80
ENSG00000254933	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0
LINC02761	0	0	0	0	0	0	4	2	0	1	2	0	0	5	0	0	0	0
THAP12	61	386	83	407	82	468	121	215	62	344	112	385	143	296	95	237	166	313
GVQW3	21	167	20	158	14	167	23	63	19	125	21	143	36	158	35	164	39	255
EMSY-DT	162	134	168	140	167	135	122	73	79	71	110	106	119	100	93	98	137	171
EMSY	33	468	18	468	32	490	25	327	10	367	27	422	44	428	39	356	70	522
ENSG00000254755	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC02757	24	11	10	7	22	6	6	20	4	15	10	21	9	2	7	2	12	3
ENSG00000255479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254810	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000236304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
LRRC32	3	7	2	11	0	9	8	5	3	8	12	14	3	18	4	13	9	22
ENSG00000254975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY2EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000254632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSKU	0	110	6	82	4	110	14	56	12	77	13	70	18	106	19	95	10	147
TSKU-AS1	0	2	3	3	0	0	3	3	2	3	2	5	1	7	0	2	1	7
ENSG00000261578	0	3	1	5	0	3	0	8	0	3	0	9	0	5	0	4	0	4
